Id,favorite_count,party,retweet_count,text
526,1.0,ppc,7.0,"Mas quiere dejar de ser Presidente en funciones, para ser Presidente provisional y a precario!"
527,9650.0,jxcat,5815.0,"Les fonts de finançament dels grups d'ultradreta, els anuncis i campanyes d'organitzacions civils sense socis... i altres coses, són el gran repte a desvetllar pel periodisme d'investigació. "
528,1039.0,cs,457.0,"""Desde hace muchos años es una Diada para la exclusión de más de media Cataluña, pero este año no tienen pudor en reconocerlo"". Aquí os dejo mi entrevista en @lavozdegalicia sobre actualidad política 👇"
529,1226.0,comuns,1026.0,"Arrimadas ens ha proposat pactar. No és broma! Ens ha ofert fer polítiques socials amb Ciutadans, el partit de l'IBEX35, l'aposta d'Aznar, la crossa del PP de Rajoy. Curiosament, a Iceta no li demana res.

Arrimadas ens vol comprar, perquè sap que Iceta ja el té gratis "
530,6.0,psc,5.0,"El referéndum de los gatos apostólicos, artículo de Jordi Mercader @mercajordi  vía @Elperiodico"
531,1972.0,erc,460.0,"Orgull de país! Orgull de valors republicans! Catalunya de tothom i per a tothom! 
Orgull d’ @Esquerra_ERC "
532,272.0,psc,214.0,Què amaguen els independentistes bloquejant la comissió d'investigació sobre espionatge? 
533,311.0,comuns,181.0,"Avui al #Parlament @CatEnComu_Podem hem exigit: 

✅Una universitat pública al servei del país. 

✅Que no expulsi el talent.

✅Amb estudis universitaris gratuïts.

✅Que es compleixin les resolucions i es rebaixi les taxes un 30%.

✅Que es doti la Universitat de recursos. "
534,7127.0,jxcat,3446.0,La realitat del seu sistema polític és que criminalitza l’autodeterminació de Catalunya i manté polítics i líders socials demòcrates i pacífics a la presó i a l’exili. Per això volem marxar del seu sistema polític. Lamento el seu suport a l’ambaixador. I en prenc deguda nota. 
535,1624.0,comuns,881.0,"¿Una reforma judicial sobre agresiones sexuales sin una sola persona que haya caminado por la noche asustada, agarrada a las llaves o fingiendo hablarle a un móvil? ¿Sin una sola mujer? Porque TODAS las mujeres sabemos lo que es eso. "
536,0.0,ppc,4.0,"359.975 desempleados menos que hace un año, pero siguen habiendo 4.067.955 de motivos para continuar trabajando en mejorar la situación."
537,18.0,comuns,14.0,"Avui, continuant amb la ronda de trobades amb entitats, ens hem reunit amb @Lafede_cat per analitzar el bloqueig que està patint Catalunya arran de l'aplicació de l'article #155 i de la falta de Govern i com afecta això a les diverses polítiques per impulsar la justícia social. "
538,1.0,ppc,0.0,Una visió diferent del folre i manilles del 3 de 10 dels Verds a Vilanova. #FMVNG 
539,529.0,comuns,352.0,"El Gbno del PP pretende aprobar un plan q recorta 70% del presupuesto en  vivienda. Las ciudades exigimos leyes para estabilizar el alquiler e inversión en  alquiler social, ¡cómo Europa! Necesitamos un Gbno q apoye a las ciudades, no a los especuladores. "
540,13389.0,jxcat,5746.0,"La relació entre Catalunya i l’estat espanyol ha de ser bilateral, de govern a govern. Si el govern del PSOE considera que no és urgent reunir-nos i ens situa en el paquet de les comunitats autonòmiques, és que no ha entès res de res."
541,1481.0,cs,458.0,Es un orgullo para el conjunto de los españoles que Córdoba sume ya cuatro declaraciones de la @UNESCO como Patrimonio Mundial de la Humanidad. Enhorabuena a quienes han hecho posible que hoy entre en la lista la joya arqueológica de #MedinaAzahara 👏 
542,6094.0,jxcat,1961.0,Quina meravella! La força de la gent és impressionant. Enhorabona als @revoltats d’Igualada! #revoltats 
543,892.0,comuns,349.0,"BCN aconsegueix q @Airbnb retiri 2.577 pisos turístics il·legals més. En total ja són 4.000. També hauran de cedir informació sobre pisos q anuncien per verificar q siguin legals. Treballem en tots els fronts contra l'especulació i pel dret a l'habitatge!
"
544,1212.0,erc,392.0,".@Esquerra_ERC és un partit polític republicà i d’esquerres. I independentista fins la  proclamació d les distintes repúbliques en els PPCC, xò no és un partit nacionalista. Q cadascú triï el q + li convingui convençuts no obstant q tenim molt a compartir amb altres republicans."
545,37.0,ppc,15.0,Mi más sincera enhorabuena a @bragator por recibir a manos de SM el Rey el Premio Nacional Francisco Fernandez Ochoa.
546,332.0,comuns,161.0,"Cal sortir del 155, de les mans de Soraya Sáenz de Santamaría i Pablo Casado i recuperar l'autogovern. En aquest sentit ens sembla digna la decisió de Roger Torrent "
547,2295.0,cs,1390.0,"España es el país de la UE en que más cargos se pueden cambiar a dedo cuando hay cambio de Gobierno. Así llevamos casi 40 años de bipartidismo, y la factura la pagan todos los españoles. #Ineptocracia #PPSOE #DedazosSanchez  "
548,24.0,psc,17.0,"Avui entrevista a @elpuntavui amb Francesc Espiga: ""Els comuns governen des del prejudici i el dogmatisme. Jo vull governar per a tothom i donar solucions al repte de l'habitatge i la precarietat en l'ocupació. Això es fa amb mà estesa i no contra ningú"" "
549,81.0,erc,63.0,Alguns grups al #Parlament no porten gens bé que debatem sobre el que passa a Catalunya i molt menys sobre els judicis polítics com el #9N
550,2063.0,jxcat,614.0,25 anys de l’Associació Catalana d’Escoles de Música. Com m’agrada un país unit per la cultura i la companyia de la bellesa i les emocions de la música! Enhorabona a tots i pels 25 anys propers! 
551,11312.0,erc,3005.0,"La mobilització ens fa més lliures!
Gràcies per no defallir. 
Exigim la llibertat immediata de tots els presos polítics!
#LlibertatPresosPolitics "
552,85.0,psc,39.0,Què volem que sigui Barcelona? És possible gestionar millor el turisme? La meva reflexió al @diariara per a una Barcelona millor  @socialistes_cat @pscbarcelona 👇🏼
553,8726.0,jxcat,3761.0,"🔊 Prendrem les decisions sempre respectant el resultat de les urnes del #21D, cosa que no fan els partits unionistes ni l'Estat espanyol, i respectant la fidelitat a l'#1oct 

"
554,83.0,psc,100.0,"El PDeCAT se asoma al abismo de la disolución tras ser imputado en el 3%, José María Olmo en @elconfidencial "
555,1102.0,comuns,799.0,Arrimadas está muy preocupada por un posible gobierno progresista en Catalunya. Sabe que esa es la única opción de cambio #CierreCampañaARV 
556,624.0,ppc,352.0,"Si el gobierno de @sanchezcastejon pusiera el mismo empeño en defender a los jueces frente a los ataques del independentismo, que pone en no molestar a @QuimTorraiPla a los catalanes que nos sentimos españoles nos iría mejor.  vía @indpcom"
557,6.0,psc,8.0,"El Govern solo aprueba el 10% de las peticiones de Renta Garantizada, Josep Catà  via @el_pais"
558,264.0,comuns,190.0,"Avui comencem la campanya que farà que posem al centre l'agenda social i que traiem a Catalunya del bucle de la mà de @CatEnComu_Podem.

Ens veiem aquesta nit a la Farga de L'Hospitalet! #TenimMoltEnComú "
559,1.0,ppc,1.0,"Pues ayer, el PSC de Vilanova i la Geltrú en el Pleno votó en contra de la moción! @CarlosRemacha  "
560,4.0,ppc,5.0,"Si TV3 té una audiencia del 10%, i les enquestes de la Generalitat les fan a un 43% d'enquestats que s'informen per TV3, alguna cosa falla!"
561,382.0,comuns,198.0,"Per un 1 de Maig de la veritable recuperació, la dels salaris, la de la fi de la bretxa salarial, la de les condicions laborals dignes, la dels drets socials, la d'un treball digne per una vida digne #AraEnsTocaANosaltres"
562,2621.0,jxcat,1428.0,"OPINIÓN | La justicia alemana desnuda al Tribunal Supremo español, por Ignacio Escolar  via @iescolar"
563,13.0,psc,15.0,"Yuval Noah Hariri: “En España pronto habrá desempleados crónicos”, Henrique Cymerman Benarroch  @lavanguardia "
564,124.0,comuns,29.0,"Un plaer! Seguim treballant plegats perquè el comerç familiar i de proximitat és clau per l’economia i la cohesió social de Barcelona. 
#FentBarriFemCiutat "
565,286.0,comuns,117.0,"Desde la despenalización del aborto en 1936 por el Parlament de Catalunya, y su extensión a toda España de la mano de Federica Montseny, a hoy un gran camino recorrido, un gran camino aún por recorrer. Felicidades ;)
"
566,8958.0,jxcat,6381.0,"Fomenten l'odi personal, busquen fer mal a les nostres famílies... però a la presó no hi aniran mai perquè a Espanya només preocupa si ets d'un CDR o votes independència. "
567,24.0,psc,11.0,"Amb @BallarinMontseK visitant el @SJDbarcelona_ca amb el seu Director Manuel del Castillo, escoltant les necessitats d’un centre referent a l’Estat en pediatria, recerca i investigació, i que realitza una gran feina per millorar la qualitat de vida dels seus pacients i familiars "
568,8060.0,erc,2310.0,"Avui hem fet la manifestació de l’11S a Berna, tot esperant que dimarts vinent omplim Barcelona! @ancsuisse #11S2018 #LlibertatPresosPolitics @assemblea @omnium "
569,13.0,psc,8.0,"Amparo Rubiales: ""En el patriarcado la función de una mujer madura solo es la de cuidar a los nietos y las nietas"", Nuria Coronado - Público "
570,1.0,ppc,3.0,"Clar, curiosament sempre a @Albiol_XG, no serà que el que espatlla és l'autobombo? "
571,159.0,ppc,61.0,Quiero agradecer muy sinceramente a @EnricMillo el trabajo realizado durante estos dos años. Desde la responsabilidad y la seriedad ha sabido ganarse el respeto y la credibilidad de la mayoría en momentos muy complicados. Gracias y suerte! @lavanguardia 
572,11.0,psc,6.0,"El camino de la negociación colectiva, editorial de El Periódico de Catalunya, 4.09.2018  vía @Elperiodico"
573,1.0,ppc,0.0,"Celebrant l'arribada de l'any del mico vermell de foc, amb la comunitat xinesa. "
574,293.0,comuns,81.0,"Ha estat molt emocionant tornar al barri on vaig créixer, el Guinardó, i trobar la sala plena amb més d 300 persones per debatre a #trobadesAlcaldessa. Som gent molt diversa però ens trobem pq estimem el barri: gràcies Guinardó! "
575,3.0,ppc,1.0,Avui @Albiol_XG ha estat proclamat candidat a President del @PPCatalunya amb el 98% de suport dels afiliats que van exercir el vot. 
576,493.0,comuns,251.0,"Fa 80 anys les bombes feixistes van fer molt mal a Barcelona. La ciutat ho recorda amb un acte emocionant que no us podeu perdre. Dissabte i diumenge de 19.30 a 21h mapatge constant a l’Ajuntament: l’arbre de la memòria
"
577,4104.0,jxcat,874.0,Els del @CanRocaCeller han tornat a la segona posició del rànquing @TheWorlds50Best i ens continuen representant a nivell mundial a través del geni creatiu i la qualitat! Felicitats! Ho heu fet possible amb el vostre esforç.
578,1215.0,erc,297.0,I a partir d’ara treballar per superar com abans millor la fase de confrontació amb l’Estat per tal de fer-ne possible una altra de diàleg/negociació/intermediació internacional a fi d’assolir una resolució democràtica a la demanda de la ciutadania catalana.
579,38.0,psc,22.0,Un cop més les forces independentistes bloquegen el funcionament normal del #Parlament. Un bloqueig que ja fa massa temps que s’ha extès a tot Catalunya. Volem superar el conflicte i la divisió 
580,1492.0,cs,915.0,"""El patrocinador de un discurso favorable a la impunidad [de quienes dieron un golpe a la democracia] es el propio Gobierno, que prefiere cortejar a los enemigos del Estado antes que convocar elecciones"". Editorial de @elmundoes. "
581,4638.0,cs,2774.0,Cuando llegas a Moncloa por la puerta de atrás de la mano de los partidos separatistas te pasa esto: viene un fugado de la justicia que dio un golpe a la democracia y encima se pone exigente. Sánchez es un balón de oxígeno para el separatismo #EleccionesYa 
582,175.0,comuns,122.0,"Política, política de veritat, política honesta, política per i de la gent, front tanta mascarada i joc de miralls del no res. Gran @G_Pisarello "
583,6322.0,jxcat,3950.0,"Spain’s courts perpetuate the memory of Francoism ignoring the decisions of democratic institutions. Unheard of and improper in 21st century Europe.

 "
584,6.0,ppc,4.0,"En democràcia, ser diputats, no ens faculta per saltar-nos les lleis, si no per canviar-les. @PPCatalunya"
585,4320.0,erc,1554.0,"De Felip V a Felip VI, la dinastia borbònica abonada a la corrupció, a la violència i a l’animadversió a Catalunya."
586,61.0,psc,35.0,"Durant la nostra etapa al govern, vam obrir el Grec a l’Agost. Barcelona mereix tenir aquest espai cultural obert. Una experiència d’èxit que ara tanca. Els prejudicis del govern Colau. Demanem que es reobri perquè la cultura no tanqui per vacances a BCN "
587,67.0,comuns,41.0,"Usted es el adversario de los y las pensionistas, de los trabajadores y trabajadoras, de la educación, de la sanidad... Y muy amigo de los recortes, de la austeridad y la precariedad. 

"
588,13.0,psc,13.0,"La Generalitat y el Gobierno constatan su profundo desacuerdo en la Comisión bilateral, Àngels Piñol y Miquel Noguer  via @el_pais"
589,5631.0,erc,4212.0,"No s'entén que es facin retirar pancartes que diguin ""democràcia i llibertat"" i es toleri l'assetjament a la seu d'un partit democràtic "
590,137.0,comuns,90.0,"Important aportació de @ernesturtasun i Jaume Bosch en el camí per una nova etapa ""Negociación política y amnistía""

 "
591,516.0,erc,208.0,"Adjunto intervenció  al Congrés en què es dóna lectura a la carta de @junqueras adreçada a M. Rajoy
"
592,80.0,comuns,28.0,"Comença l’estiu a Barcelona i comença #TestiuMolt, amb més activitats i ajuts per garantir el dret al lleure de tots els infants a la ciutat! "
593,689.0,ppc,276.0,".@Pablo_Iglesias_ ¿Sabes por qué los del @PPopular somos más buena gente que tú? Porque a nosotros no nos gusta que se señale la casa de nadie, ni el chalé de 2.000 m2 que te has comprado. En cambio tú jaleabas a quienes hacían escraches al resto de políticos. "
594,1243.0,erc,356.0,"Avui que fa 87 anys de la fundació d’@Esquerra_ERC penso més que mai amb l’Oriol @junqueras, segon president del partit empresonat per defensar els ideals republicans. Com diu l’Oriol, seguim al servei de la llibertat, la justícia social i la democràcia. #87AnysERC "
